FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
640,TN1998PC35,Son,Durai Vaiko,"Member of Parliament, Lok Sabha; Principal Secretary, MDMK",2024–present (Lok Sabha); 2021–present (Secretary),Tiruchirappalli,Tiruchirappalli,Tamil Nadu
641,HR1998PC04,,,,,,,
642,DL1998PC02,Spouse,Swaraj Kaushal,"Governor of Mizoram, MP (Rajya Sabha)","Governor: 1990-1993, MP: 1998-2004","Mizoram (Governor), Haryana (Rajya Sabha)",Unknown,"Mizoram, Haryana"
643,AP1998PC01,Brother,Kinjarapu Atchannaidu,"Member of Legislative Assembly (MLA); State Cabinet Minister, Andhra Pradesh","1996–present (multiple terms as MLA, Cabinet Minister from 2024)",Tekkali,Srikakulam,Andhra Pradesh
644,AP1998PC01,Son,Kinjarapu Ram Mohan Naidu,Member of Parliament (Lok Sabha); Union Minister for Civil Aviation (from 2024),"2014–present (MP), 2024–present (Union Minister)",Srikakulam,Srikakulam,Andhra Pradesh
645,AP1998PC01,Daughter,Adireddy Bhavani,Member of Legislative Assembly (MLA),2019–2024,Rajahmundry City,East Godavari,Andhra Pradesh
646,AP1998PC01,Son-in-law,Adireddy Vasu,Member of Legislative Assembly (MLA),2024–present,Rajahmundry City,East Godavari,Andhra Pradesh
647,JK1998PC02,Father,Farooq Abdullah,Chief Minister of Jammu and Kashmir; Member of Lok Sabha; Union Minister; President of Jammu & Kashmir National Conference,"1982–1984, 1986–1990, 1996–2002, MP 1980–1982, 2002–2014, Union Minister 1982–1984, 1996–1997","Srinagar (when MP), various state constituencies as CM",Srinagar,Jammu & Kashmir
648,JK1998PC02,Grandfather,Sheikh Abdullah,"Prime Minister (1948–1953), Chief Minister (1975–1982) of Jammu and Kashmir; Founder of JKNC","1948–1953, 1975–1982",Sonwar (as MLA),Srinagar,Jammu & Kashmir
649,JK1998PC02,Uncle,Sheikh Mustafa Kamal,"Minister, Jammu and Kashmir; Senior Leader JKNC; MLA","MLA 1987–1990, 1996–2002, 2002–2008, Minister in various governments",Gulmarg (when MLA),Baramulla,Jammu & Kashmir
650,JK1998PC02,Sons,Zahir Abdullah,"Contested/active in JKNC, involved in campaigning and public addresses in Assembly politics","2024–present (active, reportedly contested in Ganderbal)",Ganderbal (campaign/contesting),Ganderbal,Jammu & Kashmir
651,JK1998PC02,Sons,Zamir Abdullah,"Contested/active in JKNC, involved in campaigning and public addresses in Assembly politics","2024–present (active, reportedly contested in Ganderbal)",Ganderbal (campaign/contesting),Ganderbal,Jammu & Kashmir
652,TN1998PC04,,,,,,,
653,UP1998PC26,,,,,,,
654,OR1998PC20,,,,,,,
655,GJ1998PC24,,,,,,,
656,GJ1998PC02,,,,,,,
657,MP1998PC12,,,,,,,
658,WB1998PC30,Spouse,Tamalika Panda Seth,"Former MLA, CPI(M)",2001-2016,Haldia,Purba Medinipur,West Bengal
659,PB1998PC03,Son,Manjinder Singh Lalpura,"MLA, Khadoor Sahib (Punjab); Member, Punjab Legislative Assembly (Aam Aadmi Party)",2022-2025,Khadoor Sahib,Tarn Taran,Punjab
660,UP1998PC01,Daughter-in-law,Mala Rajya Laxmi Shah,"Member of Parliament, Lok Sabha",2012–2014,Tehri Garhwal,Tehri Garhwal,Uttarakhand
661,UP1998PC01,Son-in-law,Mahendra Singh Mewar,"Led a political yatra with Atal Bihari Vajpayee; has himself contested in elections, including as a Lok Sabha candidate from Chittorgarh (Rajasthan)",Contested: 1989,Chittorgarh,Chittorgarh,Rajasthan
662,AP1998PC14,Son,V. Sunitha Laxma Reddy,"Contested Assembly Elections (INC candidate); Former ZPTC member in Andhra Pradesh (contested as Congress candidate from Medak, Andhra Pradesh)",2001 (ZPTC); Contested 2018 (MLA elections),Medak,Medak,Andhra Pradesh / Telangana
663,TN1998PC37,Spouse,M. Vasanthi,"Member of Parliament (Lok Sabha), Tenkasi",2014-2019,Tenkasi,Tenkasi,Tamil Nadu
664,AS1998PC09,,,,,,,
665,MH1998PC10,Son,Anand Prakash Paranjpe,"Member of Parliament, Lok Sabha",2008-2014,Thane (2008-2009); Kalyan (2009-2014),Thane,Maharashtra
666,TN1998PC31,,,,,,,
667,TN1998PC10,,,,,,,
668,TN1998PC38,,,,,,,
669,TN1998PC17,,,,,,,
670,TN1998PC36,,,,,,,
671,AP1998PC20,,,,,,,
672,TN1998PC08,,,,,,,
673,RJ1998PC13,Son,Prashant Bairwa,"Member of Legislative Assembly (MLA), Contestant in Assembly Elections","2018 (MLA, Indian National Congress), 2013 and 2023 (Contestant, Indian National Congress)",Niwai (SC),Tonk,Rajasthan
674,KL1998PC09,Brother-in-law,C. Achutha Menon,Chief Minister of Kerala,1969–1977,Unknown,Unknown,Kerala
675,TR1998PC02,,,,,,,
676,TR1998PC01,,,,,,,
677,KL1998PC20,Son,K. Muraleedharan,"Member of Parliament (Lok Sabha), Former MLA (Kerala Legislative Assembly)",MLA: Multiple terms from 1987 onwards; MP: 2009-present,"Vadakara (current Lok Sabha seat), also former MLA for multiple Kerala Assembly constituencies","Kozhikode (for Vadakara), Thrissur (for earlier roles)",Kerala
678,KL1998PC20,Daughter,Padmaja Venugopal,"General Secretary, Kerala Pradesh Congress Committee; Contested Kerala Legislative Assembly elections; Joined BJP 2024","KPCC General Secretary: until 2024, Contested MLA: 2016, 2021",Thrissur (contested MLA); 2024 onwards potential BJP candidate,Thrissur,Kerala
679,KA1998PC08,,,,,,,
680,ML1998PC02,Daughter,Agatha Sangma,Union Minister of State for Rural Development; Member of Lok Sabha,"2008-2012, 2019-present",Tura,West Garo Hills,Meghalaya
681,ML1998PC02,Son,Conrad Sangma,Chief Minister of Meghalaya; Member of Lok Sabha; Member of Meghalaya Legislative Assembly,"2016-present (Chief Minister), 2016 (Lok Sabha MP), MLA (various terms)",South Tura (Assembly); Tura (Lok Sabha),West Garo Hills,Meghalaya
682,ML1998PC02,Son,James Sangma,"Cabinet Minister, Government of Meghalaya; Member of Meghalaya Legislative Assembly","2018-present (Minister), MLA (various terms)",Dadenggre,West Garo Hills,Meghalaya
683,RJ1998PC18,,,,,,,
684,JK1998PC05,,,,,,,
685,KA1998PC18,,,,,,,
686,MP1998PC38,,,,,,,
687,WB1998PC25,,,,,,,
688,UP1998PC22,,,,,,,
689,BR1998PC09,,,,,,,
690,TN1998PC09,,,,,,,
691,UP1998PC52,,,,,,,
692,TN1998PC07,,,,,,,
693,MP1998PC31,Brother,Surjit Singh Chouhan,"Local leader, contested for local office",Unknown,Unknown,Unknown,Madhya Pradesh
694,AP1998PC13,Daughter's Husband (Son-in-law),Lagadapati Rajagopal,"Member of Parliament (Lok Sabha), Vijayawada; Industrialist",2004-2014,Vijayawada,Krishna,Andhra Pradesh
695,AP1998PC04,Uncle,T. Ramana Reddy,"Unknown (noted as involved in politics, but specific role not clearly established in available public records)",Unknown,Unknown,Unknown,Andhra Pradesh
696,AP1998PC04,Cousin,T. Pattabhirama Reddy,"Unknown (noted as connected to Subbarami Reddy, primarily known as filmmaker, some sources include political activity, but no direct evidence of contesting or holding political office found in official records)",Unknown,Unknown,Unknown,Andhra Pradesh
697,WB1998PC36,Daughter,Susmita Bauri,Member of Parliament (Lok Sabha),2004-2014,Bishnupur,Bankura,West Bengal
698,AP1998PC39,Son,Azmeera Prahlad,Contested/Joined BJP,2023 – Present,Unknown,Unknown,Telangana
699,MH1998PC27,Son,Sameer Meghe,"Member of Maharashtra Legislative Assembly (MLA), Hingna",2014–Present,Hingna,Nagpur,Maharashtra
700,MH1998PC27,Son,Sagar Meghe,"Contested Lok Sabha 2014 (Congress Candidate for Wardha), Former Member of Maharashtra Legislative Council","2014 (contested LS), Known MLC stint before 2014",Wardha (for LS 2014); MLC by MLAs (unconfirmed exact term/constituency),Wardha,Maharashtra
701,MH1998PC20,Uncle,Vasantrao Naik,Chief Minister of Maharashtra,1963–1975,Pusad,Yavatmal,Maharashtra
702,MH1998PC20,Brother,Manohar Naik,MLA (Pusad); Minister in Maharashtra Government,"1995–2014 (various terms as MLA, Minister)",Pusad,Yavatmal,Maharashtra
703,MH1998PC20,Nephew,Indranil Naik,MLA (Pusad),2019–present,Pusad,Yavatmal,Maharashtra
704,MH1998PC20,Nephew,Nilay Naik,"Member, Maharashtra Legislative Council; Zilla Parishad President (contested, BJP candidate for Assembly)",Council: Unknown–present; Assembly: 2019 (contested),Pusad,Yavatmal,Maharashtra
705,MH1998PC20,Nephew,Yayati Manohar Naik,"Contested Assembly Elections (actively campaigning, NCP faction)",2024 (contested/active),Pusad,Yavatmal,Maharashtra
706,MH1998PC28,Father,Deorao alias Bhausaheb Patil,"Member of Maharashtra Legislative Assembly (MLA); Member of Parliament (Lok Sabha), Member of Rajya Sabha","MLA (Darwha) 1952–1957, MP (Lok Sabha) Yavatmal 1962–1967, MP (Rajya Sabha) 1974","Darwha (MLA); Yavatmal (Lok Sabha), Rajya Sabha",Yavatmal,Maharashtra
